Date,Time,Level,Entry
2025-10-22,08:02:09,INFO,Logger initialized and ready.
2025-10-22,08:02:11,INPUT,User_Input_MenuChoice: 1
2025-10-22,08:02:11,INFO,Monitoring process started.
2025-10-22,09:28:29,STATUS,CPU: 53.1%, RAM: 77.5%
2025-10-22,09:28:33,STATUS,CPU: 32.0%, RAM: 77.7%
2025-10-22,09:28:37,STATUS,CPU: 8.7%, RAM: 77.1%
2025-10-22,09:28:41,STATUS,CPU: 37.8%, RAM: 77.6%
2025-10-22,09:28:45,STATUS,CPU: 15.8%, RAM: 78.2%
2025-10-22,09:28:49,STATUS,CPU: 21.1%, RAM: 77.5%
2025-10-22,09:28:53,STATUS,CPU: 17.3%, RAM: 76.9%
2025-10-22,09:28:57,STATUS,CPU: 39.3%, RAM: 77.1%
2025-10-22,09:29:01,STATUS,CPU: 43.5%, RAM: 77.0%
2025-10-22,09:29:05,STATUS,CPU: 46.6%, RAM: 78.0%
2025-10-22,09:29:09,STATUS,CPU: 38.5%, RAM: 77.5%
2025-10-22,09:29:13,STATUS,CPU: 4.0%, RAM: 77.8%
2025-10-22,09:29:17,STATUS,CPU: 15.8%, RAM: 77.1%
2025-10-22,09:29:21,STATUS,CPU: 6.2%, RAM: 77.1%
2025-10-22,09:29:25,STATUS,CPU: 16.3%, RAM: 77.6%
2025-10-22,09:29:29,INPUT,User_Input_MenuChoice: 1
2025-10-22,09:29:29,STATUS,CPU: 5.7%, RAM: 78.2%
2025-10-22,09:29:30,INPUT,User_Input_MenuChoice: 1
2025-10-22,09:29:33,STATUS,CPU: 3.2%, RAM: 77.3%
2025-10-22,09:29:35,INPUT,User_Input_MenuChoice: 7
2025-10-22,09:29:36,INFO,Monitoring process stopped.
